firstName,apiVersion,script,id,firstName,lastName,likelyGender,genderScale,score,probabilityCalibrated
Brendan Doe,namsor_api_2.0.30,LATIN,82f9bc98-0ca5-4196-80f3-0a0a97712a7f,Brendan Doe,,male,-0.9661632149708894,8.87073815898134,0.9830816074854447
Brendan Doe,namsor_api_2.0.30,LATIN,fc846948-9b84-4f7d-8b1d-0d2d7e51ace7,Brendan Doe,,male,-0.9661632149708894,8.87073815898134,0.9830816074854447
Brendan Everett,namsor_api_2.0.30,LATIN,fa4f3ca5-08e6-4d5c-a63e-6d153cfc4db1,Brendan Everett,,male,-0.961243271005374,8.107201318282812,0.980621635502687
Brendan Riordan,namsor_api_2.0.30,LATIN,a59363b0-18fe-479e-94e0-5744bf17a73b,Brendan Riordan,,male,-0.969872280169533,10.228759888778676,0.9849361400847665
Brendan Wallace,namsor_api_2.0.30,LATIN,cac5aed5-feeb-40b1-9dd6-ad47683c3e95,Brendan Wallace,,male,-0.9646555900625977,8.429482041224198,0.9823277950312989
Brendon Bhagw,namsor_api_2.0.30,LATIN,b1ca0a56-a2af-44c3-b793-3adc62958328,Brendon Bhagw,,male,-0.9693847968591036,10.202975568620055,0.9846923984295518
Brendon Cornett,namsor_api_2.0.30,LATIN,1dae41be-1904-45fb-a6e0-6f35e16cb252,Brendon Cornett,,male,-0.9644229746056445,8.359802051673569,0.9822114873028223
Brendon Cornett,namsor_api_2.0.30,LATIN,0d045d1b-5891-465b-b50e-4a5cecd9cbd7,Brendon Cornett,,male,-0.9644229746056445,8.359802051673569,0.9822114873028223
Brenna Kouzoukas,namsor_api_2.0.30,LATIN,8321b6be-76ac-4ace-a318-8d6f49b70448,Brenna Kouzoukas,,female,0.9260353593408146,7.332000793889783,0.9630176796704073
Brent Armbruster,namsor_api_2.0.30,LATIN,cfd7eae8-5de4-4f1b-a99f-bfb137af5f96,Brent Armbruster,,male,-0.954909771372713,7.868271458069714,0.9774548856863565
Brent Armbuster,namsor_api_2.0.30,LATIN,fc4389bb-e090-4824-97be-3c28f2fe33d3,Brent Armbuster,,male,-0.9486319467771764,7.708679497607484,0.9743159733885882
Brent Brown,namsor_api_2.0.30,LATIN,ce87101f-18f1-49e8-9503-1dd165525b91,Brent Brown,,male,-0.888741653270223,6.931088426186669,0.9443708266351115
Brett Houston,namsor_api_2.0.30,LATIN,d7789f5f-739a-421c-8835-5c97310bc6ed,Brett Houston,,male,-0.9655626081821276,8.711567251982132,0.9827813040910638
Brett Whitty,namsor_api_2.0.30,LATIN,ae617678-d478-4ab4-b802-7f33e8a9ec7d,Brett Whitty,,male,-0.8298850928553465,6.21469895770646,0.9149425464276733
Brian Bartlett,namsor_api_2.0.30,LATIN,c90914f5-9657-432d-9dcf-375a8487288d,Brian Bartlett,,male,-0.9640465709433654,8.256417594175304,0.9820232854716827
Brian Bartlett,namsor_api_2.0.30,LATIN,19ae4693-c885-4728-894f-61bcff26ae65,Brian Bartlett,,male,-0.9640465709433654,8.256417594175304,0.9820232854716827
Brian Benneyworth,namsor_api_2.0.30,LATIN,c4d3f455-843e-4cca-9914-d1431e21e230,Brian Benneyworth,,male,-0.9432582229484576,7.589758868122367,0.9716291114742288
Brian Benneyworth,namsor_api_2.0.30,LATIN,af0f68eb-60f7-4f86-9074-e45576ebcbc3,Brian Benneyworth,,male,-0.9432582229484576,7.589758868122367,0.9716291114742288
Brian Bridges,namsor_api_2.0.30,LATIN,2594a06b-7087-439f-8432-664cbb09acc8,Brian Bridges,,male,-0.9757637860859578,10.666472790935195,0.9878818930429789
Brian Bridges,namsor_api_2.0.30,LATIN,5f43c694-d20a-4691-bd94-819f41b62174,Brian Bridges,,male,-0.9757637860859578,10.666472790935195,0.9878818930429789
Brian Bundi,namsor_api_2.0.30,LATIN,dd12c7af-7a89-40d6-b2b4-c9fe83c058e9,Brian Bundi,,male,-0.9660980914537816,8.852203151583893,0.9830490457268908
Brian Copel,namsor_api_2.0.30,LATIN,faefc21c-db8d-422d-9c1a-a6ac54fba01a,Brian Copel,,male,-0.9700383468194589,10.237697638628653,0.9850191734097294
Brian Davis,namsor_api_2.0.30,LATIN,03a357de-4340-491a-88de-42ecdfdbb857,Brian Davis,,male,-0.9684886110148352,9.973194249202002,0.9842443055074176
Brian Dineen,namsor_api_2.0.30,LATIN,2bfdeebb-64c8-421f-8787-373786478195,Brian Dineen,,male,-0.9684482365618785,9.93886801718503,0.9842241182809393
Brian Flynn,namsor_api_2.0.30,LATIN,826a0e48-85a2-4e7f-b1a9-7e56f4ed7c33,Brian Flynn,,male,-0.9668155001599938,9.078223297944128,0.9834077500799969
Brian Freeze,namsor_api_2.0.30,LATIN,20e6ce21-1509-410a-9173-82c0e9991298,Brian Freeze,,male,-0.9653651546380437,8.664323118766944,0.9826825773190219
Brian Freeze,namsor_api_2.0.30,LATIN,43175069-8afd-4755-ba35-e057c85e44f5,Brian Freeze,,male,-0.9653651546380437,8.664323118766944,0.9826825773190219
Brian Garibaldi,namsor_api_2.0.30,LATIN,0256b9cb-da2b-4375-9849-6358f923c69a,Brian Garibaldi,,male,-0.9643797402844547,8.347369484665613,0.9821898701422274
Brian Gibbins,namsor_api_2.0.30,LATIN,26100426-fc37-4425-8d27-e3f1c663bc9e,Brian Gibbins,,male,-0.9677711880310547,9.490424228116815,0.9838855940155273
Brian Gibbins,namsor_api_2.0.30,LATIN,9c7deed4-2158-4dd6-bdd4-7d5e756a9897,Brian Gibbins,,male,-0.9677711880310547,9.490424228116815,0.9838855940155273
Brian Gray,namsor_api_2.0.30,LATIN,e1527549-1080-4fc8-a5b4-4ea2a94d3fda,Brian Gray,,male,-0.9680246025813273,9.635755106255353,0.9840123012906636
Brian Huntly,namsor_api_2.0.30,LATIN,98b9224f-e232-4129-877a-b448c983c3c4,Brian Huntly,,male,-0.9662992050005745,8.910586825996106,0.9831496025002873
Brian Juran,namsor_api_2.0.30,LATIN,1a440964-adea-43d6-a25a-ba6b49f2a059,Brian Juran,,male,-0.9752759208905817,10.584983911163427,0.9876379604452908
Brian Kelly,namsor_api_2.0.30,LATIN,45d26f25-000e-4758-a011-16e60c65cbce,Brian Kelly,,male,-0.8872355508945382,6.904674211950244,0.9436177754472691
Brian Kim,namsor_api_2.0.30,LATIN,5983725c-5e28-4b26-a7d9-21167f4bbb2a,Brian Kim,,male,-0.44691181872039576,3.115497469714043,0.7234559093601979
Brian Lahr,namsor_api_2.0.30,LATIN,768be38a-32d6-4d0e-9351-c1a812374a1b,Brian Lahr,,male,-0.9670476150543412,9.163834001899794,0.9835238075271706
Brian Maurer,namsor_api_2.0.30,LATIN,d82f0722-7120-469e-a2cc-eae680a2653f,Brian Maurer,,male,-0.9686389981928276,10.112545379512227,0.9843194990964138
Brian Ngure,namsor_api_2.0.30,LATIN,72326312-64a3-4a38-9f97-bea30a02cd71,Brian Ngure,,male,-0.9631309469746328,8.191590414340496,0.9815654734873164
Brian Ngure,namsor_api_2.0.30,LATIN,2fdc30ea-1798-4cac-92a5-aa4712cfc5da,Brian Ngure,,male,-0.9631309469746328,8.191590414340496,0.9815654734873164
Brian Pickering,namsor_api_2.0.30,LATIN,10b95683-2fcc-4d58-98e6-bb096184a9fe,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,f847bd5f-ac1a-4d91-8610-e345c5046006,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,71d94b8f-5914-4cf3-9cda-4bc99d233c6b,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,fe17e04a-2c3a-4921-b071-70c0a58cbdbd,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,dd78ec99-f6a2-43ef-b332-25c083361348,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,503bad93-0c0b-4571-a30a-21fd44b2657b,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,3e2c1d82-719d-4af0-a47e-098acce2d1b5,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,f96c336b-b264-4fb3-a24c-6cb935fd73fe,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,b9777287-8b56-40bf-901a-5aa1f32e78fc,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,ce19a951-3f87-4d88-a4ef-cf66663f58ca,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,0da1b5c8-9356-49bf-8a41-2f538beaaa0a,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Pickering,namsor_api_2.0.30,LATIN,ea23d686-479e-44d5-aee2-05e49201d460,Brian Pickering,,male,-0.9613401703288258,8.111364231240174,0.9806700851644129
Brian Upton,namsor_api_2.0.30,LATIN,073559b7-1b1b-4e71-8a8d-e798b1847006,Brian Upton,,male,-0.9754949636955177,10.620752092530488,0.9877474818477588
Briana Perry,namsor_api_2.0.30,LATIN,bb94319e-edd3-4190-8073-82a5a10a174e,Briana Perry,,female,0.8763111693218155,6.731455876707507,0.9381555846609078
Briana Short,namsor_api_2.0.30,LATIN,10a5d317-fdad-49da-906b-0dda93fee6a5,Briana Short,,female,0.955296568342106,7.880092468323696,0.977648284171053
Bridget Colvin,namsor_api_2.0.30,LATIN,21ad476f-c4a6-449e-b09a-9353d39bdf32,Bridget Colvin,,female,0.5401724324971255,3.7641796018186113,0.7700862162485628
Bridget Norton,namsor_api_2.0.30,LATIN,48e14e58-e3b7-422f-84b1-8e7823e73964,Bridget Norton,,female,0.45786975143902575,3.3370491922119356,0.7289348757195129
Bridget-Anne Kirwan,namsor_api_2.0.30,LATIN,0e17d236-470a-4de6-a99b-64d6d332652d,Bridget-Anne Kirwan,,male,-0.8882498676099668,6.922386630522155,0.9441249338049834
Brielle Warnock,namsor_api_2.0.30,LATIN,354527dc-7226-489b-9074-f2f1a446eb01,Brielle Warnock,,female,0.7990040382362003,5.812618152986914,0.8995020191181001
Brion Fox,namsor_api_2.0.30,LATIN,2a473384-c811-45ba-b6b4-b9cb0019f746,Brion Fox,,male,-0.9681476573371681,9.714750014977085,0.9840738286685841
Brionn Tonkin,namsor_api_2.0.30,LATIN,5fc118a2-d50d-4c10-a9f3-1dc502fafd71,Brionn Tonkin,,male,-0.3209907164190662,1.8477728947801493,0.6604953582095331
Britt-Sabina Loescher,namsor_api_2.0.30,LATIN,a67981ef-3156-46e6-89b9-d50a810017b7,Britt-Sabina Loescher,,female,0.1354298102627316,0.9041807074544651,0.5677149051313658
Britt-Sabina Loescher,namsor_api_2.0.30,LATIN,d9f028f9-e65a-4f18-b436-1decbf13d4b2,Britt-Sabina Loescher,,female,0.1354298102627316,0.9041807074544651,0.5677149051313658
Britt-Sabina Loescher,namsor_api_2.0.30,LATIN,6bfc6539-5b12-440c-8535-f3a4ae9b2c67,Britt-Sabina Loescher,,female,0.1354298102627316,0.9041807074544651,0.5677149051313658
Britta Ungern-Sternberg,namsor_api_2.0.30,LATIN,bc054053-ce12-4149-9309-740a8a8a2c5e,Britta Ungern-Sternberg,,female,0.9459904252148921,7.648456847558123,0.972995212607446
Brittany Bradley,namsor_api_2.0.30,LATIN,75388fa5-df85-4fb2-a630-857e0d022620,Brittany Bradley,,female,0.6882958418978051,4.791139601506465,0.8441479209489026
Brittany Jordan,namsor_api_2.0.30,LATIN,2cbb8e31-9bef-488f-a5da-addcce65b92e,Brittany Jordan,,female,0.4754481832032056,3.5122725686970853,0.7377240916016028
Brittany Rud,namsor_api_2.0.30,LATIN,2e42e6c3-2bd0-48f6-99b0-ae91c6c9dba8,Brittany Rud,,female,0.6906173112396963,4.819208923842027,0.8453086556198481
Bronagh Blackwood,namsor_api_2.0.30,LATIN,6a95c82f-ee2c-4fe3-baaf-d47eebea649e,Bronagh Blackwood,,female,0.5895920489281057,4.007858295896568,0.7947960244640528
Bronagh Blackwood,namsor_api_2.0.30,LATIN,83e4ed21-1ee5-44e3-8c8f-9de61fe754b7,Bronagh Blackwood,,female,0.5895920489281057,4.007858295896568,0.7947960244640528
Bronwen Waller,namsor_api_2.0.30,LATIN,da3c67c0-8b90-4452-9911-797f35f72579,Bronwen Waller,,female,0.2936054966981845,1.6844724353448013,0.6468027483490922
Brooke Lampl,namsor_api_2.0.30,LATIN,d9b49ca9-08f3-485d-8a48-87271116a02b,Brooke Lampl,,female,0.7928727581637105,5.737209787468373,0.8964363790818553
Brooks Edwards,namsor_api_2.0.30,LATIN,12c64029-3bd2-4d8c-ae88-75dcd89f94c1,Brooks Edwards,,male,-0.9465756190674257,7.6614894225423384,0.9732878095337129
Brooks Moore,namsor_api_2.0.30,LATIN,b6c997b4-3a48-4fc9-a740-1aacbc9fa9f3,Brooks Moore,,male,-0.7918987519626115,5.72573402782664,0.8959493759813058
Bruce Brown,namsor_api_2.0.30,LATIN,14771f85-0433-4511-8903-35af39057aa5,Bruce Brown,,male,-0.8598589726040513,6.516636292321017,0.9299294863020257
Bruce Christensen,namsor_api_2.0.30,LATIN,b7026c35-9eaa-47a1-8bca-955c41dcbfd7,Bruce Christensen,,male,-0.8989834552641347,7.051235654723712,0.9494917276320674
Bruce Fried,namsor_api_2.0.30,LATIN,e602a31d-ba17-4d77-96bc-564ea9b971cd,Bruce Fried,,male,-0.9641586047524309,8.286088378983479,0.9820793023762154
Bruce Maycock,namsor_api_2.0.30,LATIN,8863e3f1-51ed-4c37-afd6-76f01e12cb60,Bruce Maycock,,male,-0.9029766024096657,7.0880456639578,0.9514883012048329
Bruce McFadden,namsor_api_2.0.30,LATIN,89b17a1c-5244-4031-9a62-8f6cee771a1c,Bruce McFadden,,male,-0.8926822352864825,6.995767815803845,0.9463411176432412
Bruce Reeder,namsor_api_2.0.30,LATIN,224a590a-a38b-4476-9800-ca6064d69697,Bruce Reeder,,male,-0.9495914268548755,7.731483463946233,0.9747957134274378
Bruce Reeder,namsor_api_2.0.30,LATIN,34ceec67-06f8-4efc-ab1a-9c0e1b4b78bc,Bruce Reeder,,male,-0.9495914268548755,7.731483463946233,0.9747957134274378
Bruce Reeder,namsor_api_2.0.30,LATIN,5d62635e-af64-45bf-bee3-c8e4f2023ba9,Bruce Reeder,,male,-0.9495914268548755,7.731483463946233,0.9747957134274378
Bruce S,namsor_api_2.0.30,LATIN,d97dcda5-5a15-4740-b3f6-5965e90f442b,Bruce S,,male,-0.8321692901074402,6.2347691104264555,0.9160846450537201
Bruce Wellde,namsor_api_2.0.30,LATIN,1c73383a-404b-4516-bdb4-c49736748322,Bruce Wellde,,male,-0.8133529025162309,6.014927271815424,0.9066764512581155
Bruce Wolff,namsor_api_2.0.30,LATIN,be9d85fb-02ab-4820-94e5-99310f9116ca,Bruce Wolff,,male,-0.9655663327956947,8.712480225551694,0.9827831663978474
Bruna Sasso,namsor_api_2.0.30,LATIN,7690f08d-d7b6-43e9-8635-3b7551ef8a40,Bruna Sasso,,female,0.9335894990667486,7.426851211519697,0.9667947495333743
Bruno Alvarez,namsor_api_2.0.30,LATIN,5f18e8f7-a24c-4aea-80ca-049486a0ba9d,Bruno Alvarez,,male,-0.9617311175162861,8.128337942171058,0.9808655587581431
Bruno Amato,namsor_api_2.0.30,LATIN,75ba1ac7-56ff-4fdd-b0c4-955406e2e328,Bruno Amato,,male,-0.9646073259270034,8.414620082146847,0.9823036629635017
Bruno Amato,namsor_api_2.0.30,LATIN,e3be1d96-48cd-494a-bee6-ee3ca04e1b00,Bruno Amato,,male,-0.9646073259270034,8.414620082146847,0.9823036629635017
Bruno Fautrel,namsor_api_2.0.30,LATIN,014a81f0-cd35-4938-9eda-163308ec3eeb,Bruno Fautrel,,male,-0.9671316686895344,9.196736114257064,0.9835658343447672
Bruno Fran√ßois,namsor_api_2.0.30,LATIN,dfdc6dc1-99ef-4283-8570-8445e8be4b17,Bruno Fran√ßois,,male,-0.9643731448506083,8.345486394455833,0.9821865724253042
Bruno Fran√ßois,namsor_api_2.0.30,LATIN,8d294300-e952-4ab9-818c-5f8ba4dc244e,Bruno Fran√ßois,,male,-0.9643731448506083,8.345486394455833,0.9821865724253042
Bruno Soares,namsor_api_2.0.30,LATIN,b31e03d6-cafc-445a-b295-850de294bbab,Bruno Soares,,male,-0.8846800191855242,6.861389077287527,0.9423400095927621
Bryan Bergsteedt,namsor_api_2.0.30,LATIN,940a864a-bd42-4176-8326-8cbbc02fbcb6,Bryan Bergsteedt,,male,-0.9648866608980946,8.503864674270439,0.9824433304490473
Bryan McVerry,namsor_api_2.0.30,LATIN,d67fe8a1-a109-4dc2-add6-7128ec98a4db,Bryan McVerry,,male,-0.9665874445993397,9.000692902652453,0.9832937222996698
Bryan Weiner,namsor_api_2.0.30,LATIN,09707ea6-5de5-41cc-ab57-aaa341564717,Bryan Weiner,,male,-0.9686667512188214,10.140527461284435,0.9843333756094107
Bryan Whitson,namsor_api_2.0.30,LATIN,6c719e93-22da-49b7-b260-a20c637b9daf,Bryan Whitson,,male,-0.9753065901109979,10.589915621854523,0.9876532950554989
Bryce Reeve,namsor_api_2.0.30,LATIN,8a201d58-1b97-4442-a140-284712c608d6,Bryce Reeve,,male,-0.45785184814033464,3.3366474806252953,0.7289259240701673
Bryce Ricter,namsor_api_2.0.30,LATIN,0a5aa8dd-2388-4993-91f1-4eeba71ecd60,Bryce Ricter,,male,-0.8531563947540672,6.440799192725223,0.9265781973770336
Bud Collmar,namsor_api_2.0.30,LATIN,7fffc2d3-4ac2-4d28-a84a-e01c02e827ed,Bud Collmar,,male,-0.9766809541162698,10.840362038431614,0.9883404770581349
Bukola Usidame,namsor_api_2.0.30,LATIN,fca29817-4488-48f8-beb5-520abc387496,Bukola Usidame,,female,0.9127659075478141,7.184459904704539,0.956382953773907
Bukola Usidame,namsor_api_2.0.30,LATIN,00f2cee6-b8fb-42a1-9f06-6a4dd8ad4844,Bukola Usidame,,female,0.9127659075478141,7.184459904704539,0.956382953773907
Bundit Sornpaisarn,namsor_api_2.0.30,LATIN,a9b1d169-3774-4a96-9ae8-e3361c31e1be,Bundit Sornpaisarn,,male,-0.9613190652547303,8.110456055080093,0.9806595326273652
Bundit Sornpaisarn,namsor_api_2.0.30,LATIN,175f75eb-b9ec-4a23-9bba-884cf1d21bab,Bundit Sornpaisarn,,male,-0.9613190652547303,8.110456055080093,0.9806595326273652
Bundit Sornpaisarn,namsor_api_2.0.30,LATIN,b9f0f80f-c929-49d3-a887-dbc78df5be33,Bundit Sornpaisarn,,male,-0.9613190652547303,8.110456055080093,0.9806595326273652
Bundit Sornpaisarn,namsor_api_2.0.30,LATIN,a6e1d70f-282a-456d-aa93-ee71154e6ff8,Bundit Sornpaisarn,,male,-0.9613190652547303,8.110456055080093,0.9806595326273652
Burcin Ekser,namsor_api_2.0.30,LATIN,6678eedd-b23f-4616-ae6b-34252f00da98,Burcin Ekser,,female,0.40793166333597863,2.564376786677741,0.7039658316679893
Burcin Ekser,namsor_api_2.0.30,LATIN,9b914c27-8e19-4acd-80bc-50607ac269d9,Burcin Ekser,,female,0.40793166333597863,2.564376786677741,0.7039658316679893
Burcin Ekser,namsor_api_2.0.30,LATIN,2e4898fc-2b6f-461e-a56e-137eb8890f8b,Burcin Ekser,,female,0.40793166333597863,2.564376786677741,0.7039658316679893
Burcin Taner,namsor_api_2.0.30,LATIN,9151f3fa-14fe-46d1-b971-872c02610278,Burcin Taner,,female,0.09904046736875172,0.6878235901431681,0.5495202336843759
Busra Isik,namsor_api_2.0.30,LATIN,7f914353-fb57-4867-a66e-6b916fe725c2,Busra Isik,,female,0.9124680829091822,7.181385548556058,0.9562340414545911
Byron Smith,namsor_api_2.0.30,LATIN,8876988a-2415-4689-b865-7d6e636d61a2,Byron Smith,,male,-0.8881234990323692,6.920162780063414,0.9440617495161846
Byron Smith,namsor_api_2.0.30,LATIN,51613313-d3c6-497a-a25c-959d34175122,Byron Smith,,male,-0.8881234990323692,6.920162780063414,0.9440617495161846
BÅ‚aÅ¼ej SzydÅ‚o,namsor_api_2.0.30,LATIN,dd34365b-286a-450d-9ca9-04909b3b194d,BÅ‚aÅ¼ej SzydÅ‚o,,male,-0.8112989237014383,5.983349115852128,0.9056494618507192
C Adams,namsor_api_2.0.30,LATIN,a7d2d0a9-c3a0-4a51-b5ee-aee15e28bf11,C Adams,,male,-0.7668188359395545,5.467922591950419,0.8834094179697772
C Alvarez,namsor_api_2.0.30,LATIN,23816d7b-9641-4926-ae70-58e1269f7340,C Alvarez,,male,-0.5035724933701222,3.6144332789340083,0.7517862466850611
C Andersen,namsor_api_2.0.30,LATIN,554f5cf3-89d8-4292-a1a6-3675d53c2d70,C Andersen,,male,-0.6776896082186592,4.67191798354191,0.8388448041093296
C Anderson,namsor_api_2.0.30,LATIN,2d067311-b354-4795-b413-b04abb22020b,C Anderson,,male,-0.9492381711232245,7.723027083264846,0.9746190855616123
C Atlan,namsor_api_2.0.30,LATIN,68d0d222-b397-45d3-bf70-34b49e70c42d,C Atlan,,male,-0.9320663277724652,7.40698927203573,0.9660331638862326
C Atlan,namsor_api_2.0.30,LATIN,50d4ec1c-3f2b-40f2-b3cf-510450a31265,C Atlan,,male,-0.9320663277724652,7.40698927203573,0.9660331638862326
C Atlan,namsor_api_2.0.30,LATIN,7b08f546-2c8f-4c46-8fce-09691f12a483,C Atlan,,male,-0.9320663277724652,7.40698927203573,0.9660331638862326
C Atlan,namsor_api_2.0.30,LATIN,a7d68ecb-8d6d-46b5-9e22-df0197e4b85b,C Atlan,,male,-0.9320663277724652,7.40698927203573,0.9660331638862326
C Atlan,namsor_api_2.0.30,LATIN,3087ad24-d7b0-472f-ae67-b19877784d3c,C Atlan,,male,-0.9320663277724652,7.40698927203573,0.9660331638862326
C Atlan,namsor_api_2.0.30,LATIN,12c03b2b-7b96-4ef8-97e6-c4f63e25f7ce,C Atlan,,male,-0.9320663277724652,7.40698927203573,0.9660331638862326
C Atlan,namsor_api_2.0.30,LATIN,e4a0f64d-a736-411e-a79a-70678c99ac84,C Atlan,,male,-0.9320663277724652,7.40698927203573,0.9660331638862326
C Avances,namsor_api_2.0.30,LATIN,4d7e2283-f137-4d1c-b859-75daae87ca27,C Avances,,male,-0.3205655731671606,1.8450865511066539,0.6602827865835803
C Avances,namsor_api_2.0.30,LATIN,5b63ecbd-d873-4da8-a2f6-c25e4cecd5a5,C Avances,,male,-0.3205655731671606,1.8450865511066539,0.6602827865835803
C Badenas,namsor_api_2.0.30,LATIN,45e0e4e9-8887-47e7-bcba-beae0ed2dadf,C Badenas,,male,-0.35136123819959275,2.05503583272964,0.6756806190997964
C Badenas,namsor_api_2.0.30,LATIN,c6f015a2-abbf-41f1-9e35-a6f5ba5d0c6d,C Badenas,,male,-0.35136123819959275,2.05503583272964,0.6756806190997964
C Badenas,namsor_api_2.0.30,LATIN,49e5c32b-007b-44cf-a603-cbb9d2a55178,C Badenas,,male,-0.35136123819959275,2.05503583272964,0.6756806190997964
C Balkema,namsor_api_2.0.30,LATIN,e7f4d7c3-cdbd-456a-86e1-aaec915f3143,C Balkema,,female,0.19875957191297355,1.2250324907438532,0.5993797859564868
C Barbui,namsor_api_2.0.30,LATIN,d3589173-8f24-4feb-8cf4-75de7f8803c8,C Barbui,,male,-0.11185234607668093,0.762022599493033,0.5559261730383405
C Barbui,namsor_api_2.0.30,LATIN,06c7c5f2-32ba-4e23-a1dd-b15ae0acb77b,C Barbui,,male,-0.11185234607668093,0.762022599493033,0.5559261730383405
C Barrett,namsor_api_2.0.30,LATIN,22911388-d9a7-4970-a9aa-7f4b9edbcf17,C Barrett,,male,-0.6791748398545412,4.687795733982732,0.8395874199272706
C Basavaraja,namsor_api_2.0.30,LATIN,16d0ed6c-68a3-42af-84bb-fbda68ec6fcd,C Basavaraja,,male,-0.45266889799405474,3.22623503451959,0.7263344489970274
C Bastide,namsor_api_2.0.30,LATIN,beae5958-41d8-44e4-a8f6-b6ce1b53be2f,C Bastide,,male,-0.0348276600899573,0.09547244795887252,0.5174138300449787
C Bekes,namsor_api_2.0.30,LATIN,8006433b-be07-4336-a7d8-6ed961755928,C Bekes,,male,-0.6552991210685277,4.4583949039957815,0.8276495605342639
C Bekes,namsor_api_2.0.30,LATIN,28d76d84-dbaf-49ae-a5c0-fe4bbea606b0,C Bekes,,male,-0.6552991210685277,4.4583949039957815,0.8276495605342639
C Bekes,namsor_api_2.0.30,LATIN,8544b5f4-74aa-4a47-b703-4e04a059871e,C Bekes,,male,-0.6552991210685277,4.4583949039957815,0.8276495605342639
C Bellera,namsor_api_2.0.30,LATIN,dd812c3d-1608-4cfc-bf27-26f7f1a03de6,C Bellera,,female,0.1369000857181013,0.9133226992144152,0.5684500428590507
C Bruck,namsor_api_2.0.30,LATIN,b771f262-d9f6-4970-8bfd-437e37071ebb,C Bruck,,male,-0.8106725112097308,5.973912728807761,0.9053362556048654
C Brunelli,namsor_api_2.0.30,LATIN,f7154924-ea5b-4148-a7f5-35befbe381bb,C Brunelli,,male,-0.3452585613407875,2.0107025630237914,0.6726292806703937
C Canfield,namsor_api_2.0.30,LATIN,dff5b9d4-3820-4306-b994-37910273e034,C Canfield,,male,-0.11557924192031122,0.7839797566914478,0.5577896209601556
C Canfield,namsor_api_2.0.30,LATIN,61deb574-36ef-4edc-9a7f-a3b90bddc0d4,C Canfield,,male,-0.11557924192031122,0.7839797566914478,0.5577896209601556
C Carrera,namsor_api_2.0.30,LATIN,beeb7743-7ad4-484f-a54d-d7d5c511c8a5,C Carrera,,female,0.6881501356813522,4.789403423343742,0.8440750678406761
C Carrera,namsor_api_2.0.30,LATIN,5b3a68e7-addf-4754-9979-7ef73be31ec4,C Carrera,,female,0.6881501356813522,4.789403423343742,0.8440750678406761
C Carrera,namsor_api_2.0.30,LATIN,da73674e-8133-463b-abe1-6134982797d4,C Carrera,,female,0.6881501356813522,4.789403423343742,0.8440750678406761
C Champy,namsor_api_2.0.30,LATIN,b3112a1a-aa53-4905-9e8e-0aabf989e054,C Champy,,male,-0.7581855047319555,5.392508491116175,0.8790927523659777
C Champy,namsor_api_2.0.30,LATIN,3997bb6a-c80c-4dfd-b760-a55fff21b8df,C Champy,,male,-0.7581855047319555,5.392508491116175,0.8790927523659777
C Cheng,namsor_api_2.0.30,LATIN,20f44e8a-fd3e-4d2f-a8fd-bb1a0241bffc,C Cheng,,male,-0.4112462546198463,2.6021354559404415,0.7056231273099232
C Clancy,namsor_api_2.0.30,LATIN,96167f75-7968-4b77-b90a-f6c397ffed89,C Clancy,,male,-0.43727162091865157,2.9519795270276887,0.7186358104593258
C Collins,namsor_api_2.0.30,LATIN,66901fb6-419f-41cb-b057-d0a3789c34db,C Collins,,male,-0.7566515921532415,5.379679829367113,0.8783257960766208
C Confavreux,namsor_api_2.0.30,LATIN,c64a492d-1fce-435b-90dd-3edac8b4e0f7,C Confavreux,,male,-0.3543764752432852,2.0775128111891163,0.6771882376216426
C Confavreux,namsor_api_2.0.30,LATIN,087c30fd-0989-43ff-969d-4bcfe7849c0f,C Confavreux,,male,-0.3543764752432852,2.0775128111891163,0.6771882376216426
C Confavreux,namsor_api_2.0.30,LATIN,c9e2a131-de95-4919-8b2d-fdbda3606324,C Confavreux,,male,-0.3543764752432852,2.0775128111891163,0.6771882376216426
